words;T1;T2;T3;T4;T5;T6;T7
domu;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
lnee;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
asab;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
olpt;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
ebic;1,74E-06;3,48E-06;4,22E-05;1,32E-05;3,37E-05;4,44E-06;4,10E-06
gill;5,23E-06;3,48E-06;0,000138553;2,65E-06;3,37E-05;0,000208561;2,05E-05
saiy;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
trpa;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
exam;7,50E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mpws;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
ilam;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mast;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000504669
rflp;1,74E-06;3,83E-05;1,81E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
armi;4,71E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ftms;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
meca;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
pact;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
nilt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
xxyy;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pird;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rate;0,002104753;0,002024475;0,001487934;0,002760764;3,37E-05;0,001167053;0,000332343
halv;1,74E-06;3,48E-06;4,22E-05;2,65E-06;0,000168407;4,44E-06;4,10E-06
scas;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dbps;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ipca;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gvgd;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
bipe;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
tyro;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
metk;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
pisa;1,92E-05;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
tool;0,000451641;0,000156801;4,22E-05;8,21E-05;3,37E-05;0,000173061;0,000816497
wive;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hint;4,01E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
date;0,00017961;0,00029618;0,000174697;0,000214403;3,37E-05;0,000128686;0,000209253
sdcs;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
juma;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
fuzz;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000168407;4,44E-06;4,10E-06
amdd;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
orag;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
drwh;1,74E-06;3,48E-06;6,02E-06;5,56E-05;3,37E-05;4,44E-06;4,10E-06
clad;1,74E-06;3,48E-06;0,000174697;3,97E-05;3,37E-05;4,44E-06;4,10E-06
qpcr;1,74E-06;0,00010105;5,42E-05;2,65E-06;3,37E-05;1,33E-05;0,000118987
tuva;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
hpas;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
coli;1,74E-06;1,74E-05;0,000427706;2,65E-06;3,37E-05;0,000217436;0,000127193
vane;1,74E-06;3,48E-06;6,02E-06;4,50E-05;3,37E-05;4,44E-06;4,10E-06
hras;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
talt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
mmhg;1,74E-06;5,92E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
chao;8,72E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
lmps;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
calf;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
maqu;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
pole;4,36E-05;3,83E-05;6,02E-06;2,65E-06;3,37E-05;3,11E-05;4,10E-06
sram;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pfbs;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ppda;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cbma;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dust;1,74E-06;0,000268304;0,000222889;0,000219696;3,37E-05;4,44E-06;4,10E-06
wear;6,10E-05;0,000121956;6,02E-06;0,000198521;3,37E-05;4,44E-06;1,23E-05
cach;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mgnh;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pnpi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pwid;5,23E-06;0,000114987;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
deem;3,66E-05;1,05E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
pche;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
four;0,000800399;0,00081885;0,000849387;0,000812612;3,37E-05;0,000705557;0,000233871
shps;1,92E-05;3,48E-06;6,02E-06;1,32E-05;3,37E-05;4,44E-06;4,10E-06
qmra;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ppre;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
peck;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
ppcc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
amsr;1,74E-06;3,48E-06;6,02E-06;8,73E-05;3,37E-05;4,44E-06;4,10E-06
qpcs;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
also;0,002788318;0,002003568;0,00194576;0,002591359;3,37E-05;0,00330591;0,003458831
coin;1,22E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;2,22E-05;4,10E-06
aziz;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rmdq;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ider;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
btfs;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dcmd;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pamp;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ephx;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
fuco;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
lion;1,74E-06;3,48E-06;6,02E-06;7,94E-06;0,001111485;1,33E-05;4,10E-06
ncfb;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
fmos;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
dnet;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
plos;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sino;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mere;0,000123809;1,74E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;2,87E-05
thtf;1,74E-06;3,48E-06;6,02E-06;2,38E-05;3,37E-05;4,44E-06;4,10E-06
ball;4,71E-05;3,83E-05;6,02E-06;8,73E-05;3,37E-05;4,44E-06;4,10E-06
isfc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pool;8,72E-06;0,000212552;1,81E-05;0,000341456;3,37E-05;0,000208561;3,69E-05
stud;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cpld;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
vegf;1,74E-06;1,74E-05;6,02E-06;2,65E-06;3,37E-05;0,000217436;0,000127193
imai;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
riva;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
npps;1,74E-06;3,48E-06;3,01E-05;2,65E-06;3,37E-05;1,33E-05;4,10E-06
chez;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
abat;1,74E-06;7,32E-05;7,83E-05;1,85E-05;3,37E-05;4,44E-06;1,23E-05
hira;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
vena;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
porg;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
lsec;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
actc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
peri;1,74E-06;1,05E-05;6,63E-05;2,65E-06;3,37E-05;4,44E-06;2,05E-05
lgif;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
plug;1,74E-06;3,48E-06;1,81E-05;9,79E-05;3,37E-05;4,44E-06;4,10E-06
tech;1,74E-06;3,48E-06;1,81E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
fret;1,74E-06;3,48E-06;6,02E-06;4,50E-05;3,37E-05;4,44E-06;7,80E-05
drip;1,74E-06;3,48E-06;6,02E-06;0,00015617;3,37E-05;4,44E-06;4,10E-06
told;2,96E-05;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
bahd;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
yoga;8,72E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mfos;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
gton;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
teng;1,74E-06;3,48E-06;0,000186745;2,65E-06;3,37E-05;4,44E-06;4,10E-06
plus;4,01E-05;0,000121956;6,02E-06;6,62E-05;3,37E-05;0,000208561;6,98E-05
fall;4,36E-05;0,000114987;3,01E-05;0,000283223;3,37E-05;3,11E-05;4,10E-06
desk;1,57E-05;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
clec;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
qura;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
grea;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cvpr;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
isov;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ovid;1,74E-06;4,53E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
asph;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
foss;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cidd;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
psgl;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000102575
dggt;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
nedi;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;4,10E-06
evop;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cycl;5,23E-06;7,32E-05;0,000512042;0,000749086;3,37E-05;0,00026181;0,000668789
asag;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gain;0,000231924;0,000114987;3,01E-05;0,0001297;3,37E-05;0,00027956;0,000225665
fosb;2,62E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;2,22E-05;1,23E-05
verb;4,01E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
quav;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
make;0,001285172;1,05E-05;0,000246985;0,000256754;3,37E-05;6,66E-05;0,000332343
lgbs;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pmus;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
coss;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
nbar;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
gtrf;1,74E-06;3,48E-06;6,02E-06;3,97E-05;3,37E-05;4,44E-06;4,10E-06
mate;0,000207511;3,48E-06;3,01E-05;7,94E-06;3,37E-05;3,11E-05;1,23E-05
raja;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
kmas;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mcdf;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
cool;1,92E-05;1,05E-05;0,000174697;0,000653795;3,37E-05;4,44E-06;4,10E-06
soak;1,74E-06;3,48E-06;6,02E-06;3,44E-05;3,37E-05;4,44E-06;4,10E-06
gist;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
head;0,000207511;0,000184677;6,02E-06;0,000357338;3,37E-05;1,33E-05;4,10E-06
high;0,002062902;0,002094164;0,003897543;0,002903699;3,37E-05;0,002524916;0,002383844
bivo;1,74E-06;3,48E-06;0,000102408;2,65E-06;3,37E-05;4,44E-06;4,10E-06
katz;1,22E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
opin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
beri;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
atra;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;4,10E-06
urin;1,74E-06;1,05E-05;4,22E-05;2,65E-06;3,37E-05;0,002400667;4,10E-06
wipe;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
asgr;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
fkdv;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
inco;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
bead;1,74E-06;3,14E-05;6,02E-06;5,56E-05;3,37E-05;1,33E-05;4,51E-05
soil;1,74E-06;3,48E-06;0,000740955;0,007609967;3,37E-05;1,33E-05;4,10E-06
pmhc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;7,80E-05
vecu;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
stof;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
duca;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
guss;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
ptsd;0,000270287;0,000386776;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
bgcs;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
lift;5,23E-06;1,74E-05;6,63E-05;0,000203815;3,37E-05;4,44E-06;4,10E-06
tame;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
vsmc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
volt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
nilm;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mrfs;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
mach;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;1,23E-05
hcia;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
nspl;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
csmd;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
bhcr;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
hplc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;0,000386059;4,10E-06
agro;5,23E-06;3,48E-06;0,000102408;3,97E-05;3,37E-05;1,33E-05;4,10E-06
knee;1,92E-05;0,000324055;6,02E-06;7,94E-06;3,37E-05;1,33E-05;4,10E-06
fort;1,74E-06;4,53E-05;6,02E-06;7,94E-06;0,000101044;1,33E-05;4,10E-06
pnfa;1,22E-05;1,74E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
uwsn;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
must;0,000235411;0,00016377;6,02E-06;0,000214403;3,37E-05;7,54E-05;0,000151811
spcr;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
kmph;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ofen;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
mgbd;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
emfi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gstp;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dron;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;9,32E-05;4,10E-06
anip;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
axon;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;0,000119811;0,000192841
glas;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
data;0,001490939;0,002477455;0,00095782;0,002257844;3,37E-05;0,001619674;0,001144737
flux;1,74E-06;1,05E-05;9,04E-05;0,000436746;3,37E-05;0,000102062;9,44E-05
chow;1,74E-06;3,48E-06;6,02E-06;1,32E-05;3,37E-05;4,88E-05;4,10E-06
mice;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;0,004122403;0,00247411
soft;1,57E-05;0,000121956;0,000162649;0,000516154;3,37E-05;4,44E-06;9,44E-05
gses;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fcys;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
iter;1,74E-06;3,48E-06;1,81E-05;3,97E-05;3,37E-05;4,44E-06;4,10E-06
cosp;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pace;1,22E-05;3,48E-06;1,81E-05;7,94E-06;3,37E-05;2,22E-05;1,23E-05
csfs;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
wand;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ship;1,74E-06;1,05E-05;3,01E-05;3,44E-05;3,37E-05;4,44E-06;4,10E-06
rirh;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
esbl;1,74E-06;1,74E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000102575
arta;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;7,80E-05
scop;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
type;0,001013141;0,001195172;0,001150589;0,001606696;3,37E-05;0,001069429;0,001834042
ghgs;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
jaen;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
anca;1,74E-06;5,23E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
coff;1,57E-05;1,05E-05;0,000102408;7,68E-05;3,37E-05;3,11E-05;4,10E-06
pspu;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
buzz;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ridg;1,74E-06;1,05E-05;6,02E-06;0,000336162;3,37E-05;4,44E-06;1,23E-05
dpmw;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
avpr;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,10E-06
mtsc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
asco;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
rgga;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
fmrp;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pbvs;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
orac;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
cgns;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,10E-06
cole;5,23E-06;3,48E-06;7,83E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
laba;1,74E-06;6,62E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
agit;1,22E-05;5,92E-05;6,02E-06;2,65E-06;3,37E-05;2,22E-05;4,10E-06
sink;1,74E-06;3,48E-06;1,81E-05;8,21E-05;3,37E-05;4,44E-06;4,10E-06
enth;1,74E-06;0,000275273;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
accg;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gpcc;1,74E-06;3,48E-06;6,02E-06;4,50E-05;3,37E-05;4,44E-06;4,10E-06
motm;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
zygo;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dmyc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
mohr;1,74E-06;3,48E-06;6,02E-06;3,44E-05;3,37E-05;4,44E-06;4,10E-06
ntas;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
advi;3,31E-05;5,92E-05;6,02E-06;1,32E-05;3,37E-05;2,22E-05;4,10E-06
texa;5,23E-06;1,05E-05;4,22E-05;1,32E-05;3,37E-05;4,44E-06;4,10E-06
aton;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
fuhc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;6,15E-05
rcpm;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000437858;4,44E-06;4,10E-06
clud;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
putt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000437858;4,44E-06;4,10E-06
coap;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dmpc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
plfa;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
efdc;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
talc;1,74E-06;3,48E-06;9,04E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
nata;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cadc;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
book;6,80E-05;1,05E-05;1,81E-05;2,65E-06;3,37E-05;4,44E-06;1,23E-05
dusk;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
etch;5,23E-06;3,48E-06;7,83E-05;0,000113819;3,37E-05;4,44E-06;4,10E-06
fmcw;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
